STATIONS_ID;MESS_DATUM;  QN;DS_10;GS_10;SD_10;LS_10;eor
         44;202411122000;    3;  -999;  -999;   0.000;-999;eor
         44;202411122010;    3;  -999;  -999;   0.000;-999;eor
         44;202411122020;    3;  -999;  -999;   0.000;-999;eor
         44;202411122030;    3;  -999;  -999;   0.000;-999;eor
         44;202411122040;    3;  -999;  -999;   0.000;-999;eor
         44;202411122050;    3;  -999;  -999;   0.000;-999;eor
         44;202411122100;    3;  -999;  -999;   0.000;-999;eor
         44;202411122110;    3;  -999;  -999;   0.000;-999;eor
         44;202411122120;    3;  -999;  -999;   0.000;-999;eor
         44;202411122130;    3;  -999;  -999;   0.000;-999;eor
         44;202411122140;    3;  -999;  -999;   0.000;-999;eor
         44;202411122150;    3;  -999;  -999;   0.000;-999;eor
         44;202411122200;    3;  -999;  -999;   0.000;-999;eor
         44;202411122210;    3;  -999;  -999;   0.000;-999;eor
         44;202411122220;    3;  -999;  -999;   0.000;-999;eor
         44;202411122230;    3;  -999;  -999;   0.000;-999;eor
         44;202411122240;    3;  -999;  -999;   0.000;-999;eor
         44;202411122250;    3;  -999;  -999;   0.000;-999;eor
         44;202411122300;    3;  -999;  -999;   0.000;-999;eor
         44;202411122310;    3;  -999;  -999;   0.000;-999;eor
         44;202411122320;    3;  -999;  -999;   0.000;-999;eor
         44;202411122330;    3;  -999;  -999;   0.000;-999;eor
         44;202411122340;    3;  -999;  -999;   0.000;-999;eor
         44;202411122350;    3;  -999;  -999;   0.000;-999;eor
         44;202411130000;    3;  -999;  -999;   0.000;-999;eor
         44;202411130010;    3;  -999;  -999;   0.000;-999;eor
         44;202411130020;    3;  -999;  -999;   0.000;-999;eor
         44;202411130030;    3;  -999;  -999;   0.000;-999;eor
         44;202411130040;    3;  -999;  -999;   0.000;-999;eor
         44;202411130050;    3;  -999;  -999;   0.000;-999;eor
         44;202411130100;    3;  -999;  -999;   0.000;-999;eor
         44;202411130110;    3;  -999;  -999;   0.000;-999;eor
         44;202411130120;    3;  -999;  -999;   0.000;-999;eor
         44;202411130130;    3;  -999;  -999;   0.000;-999;eor
         44;202411130140;    3;  -999;  -999;   0.000;-999;eor
         44;202411130150;    3;  -999;  -999;   0.000;-999;eor
         44;202411130200;    3;  -999;  -999;   0.000;-999;eor
         44;202411130210;    3;  -999;  -999;   0.000;-999;eor
         44;202411130220;    3;  -999;  -999;   0.000;-999;eor
         44;202411130230;    3;  -999;  -999;   0.000;-999;eor
         44;202411130240;    3;  -999;  -999;   0.000;-999;eor
         44;202411130250;    3;  -999;  -999;   0.000;-999;eor
         44;202411130300;    3;  -999;  -999;   0.000;-999;eor
         44;202411130310;    3;  -999;  -999;   0.000;-999;eor
         44;202411130320;    3;  -999;  -999;   0.000;-999;eor
         44;202411130330;    3;  -999;  -999;   0.000;-999;eor
         44;202411130340;    3;  -999;  -999;   0.000;-999;eor
         44;202411130350;    3;  -999;  -999;   0.000;-999;eor
         44;202411130400;    3;  -999;  -999;   0.000;-999;eor
         44;202411130410;    3;  -999;  -999;   0.000;-999;eor
         44;202411130420;    3;  -999;  -999;   0.000;-999;eor
         44;202411130430;    3;  -999;  -999;   0.000;-999;eor
         44;202411130440;    3;  -999;  -999;   0.000;-999;eor
         44;202411130450;    3;  -999;  -999;   0.000;-999;eor
         44;202411130500;    3;  -999;  -999;   0.000;-999;eor
         44;202411130510;    3;  -999;  -999;   0.000;-999;eor
         44;202411130520;    3;  -999;  -999;   0.000;-999;eor
         44;202411130530;    3;  -999;  -999;   0.000;-999;eor
         44;202411130540;    3;  -999;  -999;   0.000;-999;eor
         44;202411130550;    3;  -999;  -999;   0.000;-999;eor
         44;202411130600;    3;  -999;  -999;   0.000;-999;eor
         44;202411130610;    3;  -999;  -999;   0.000;-999;eor
         44;202411130620;    3;  -999;  -999;   0.000;-999;eor
         44;202411130630;    3;  -999;  -999;   0.000;-999;eor
         44;202411130640;    3;  -999;  -999;   0.000;-999;eor
         44;202411130650;    3;  -999;  -999;   0.000;-999;eor
         44;202411130700;    3;  -999;  -999;   0.000;-999;eor
         44;202411130710;    3;  -999;  -999;   0.000;-999;eor
         44;202411130720;    3;  -999;  -999;   0.000;-999;eor
         44;202411130730;    3;  -999;  -999;   0.000;-999;eor
         44;202411130740;    3;  -999;  -999;   0.000;-999;eor
         44;202411130750;    3;  -999;  -999;   0.000;-999;eor
         44;202411130800;    3;  -999;  -999;   0.000;-999;eor
         44;202411130810;    3;  -999;  -999;   0.000;-999;eor
         44;202411130820;    3;  -999;  -999;   0.000;-999;eor
         44;202411130830;    3;  -999;  -999;   0.000;-999;eor
         44;202411130840;    3;  -999;  -999;   0.000;-999;eor
         44;202411130850;    3;  -999;  -999;   0.000;-999;eor
         44;202411130900;    3;  -999;  -999;   0.000;-999;eor
         44;202411130910;    3;  -999;  -999;   0.000;-999;eor
         44;202411130920;    3;  -999;  -999;   0.000;-999;eor
         44;202411130930;    3;  -999;  -999;   0.000;-999;eor
         44;202411130940;    3;  -999;  -999;   0.000;-999;eor
         44;202411130950;    3;  -999;  -999;   0.000;-999;eor
         44;202411131000;    3;  -999;  -999;   0.000;-999;eor
         44;202411131010;    3;  -999;  -999;   0.000;-999;eor
         44;202411131020;    3;  -999;  -999;   0.000;-999;eor
         44;202411131030;    3;  -999;  -999;   0.000;-999;eor
         44;202411131040;    3;  -999;  -999;   0.000;-999;eor
         44;202411131050;    3;  -999;  -999;   0.000;-999;eor
         44;202411131100;    3;  -999;  -999;   0.000;-999;eor
         44;202411131110;    3;  -999;  -999;   0.000;-999;eor
         44;202411131120;    3;  -999;  -999;   0.000;-999;eor
         44;202411131130;    3;  -999;  -999;   0.000;-999;eor
         44;202411131140;    3;  -999;  -999;   0.000;-999;eor
         44;202411131150;    3;  -999;  -999;   0.000;-999;eor
         44;202411131200;    3;  -999;  -999;   0.000;-999;eor
         44;202411131210;    3;  -999;  -999;   0.000;-999;eor
         44;202411131220;    3;  -999;  -999;   0.000;-999;eor
         44;202411131230;    3;  -999;  -999;   0.000;-999;eor
         44;202411131240;    3;  -999;  -999;   0.000;-999;eor
         44;202411131250;    3;  -999;  -999;   0.000;-999;eor
         44;202411131300;    3;  -999;  -999;   0.000;-999;eor
         44;202411131310;    3;  -999;  -999;   0.000;-999;eor
         44;202411131320;    3;  -999;  -999;   0.000;-999;eor
         44;202411131330;    3;  -999;  -999;   0.000;-999;eor
         44;202411131340;    3;  -999;  -999;   0.000;-999;eor
         44;202411131350;    3;  -999;  -999;   0.000;-999;eor
         44;202411131400;    3;  -999;  -999;   0.000;-999;eor
         44;202411131410;    3;  -999;  -999;   0.000;-999;eor
         44;202411131420;    3;  -999;  -999;   0.000;-999;eor
         44;202411131430;    3;  -999;  -999;   0.000;-999;eor
         44;202411131440;    3;  -999;  -999;   0.000;-999;eor
         44;202411131450;    3;  -999;  -999;   0.000;-999;eor
         44;202411131500;    3;  -999;  -999;   0.000;-999;eor
         44;202411131510;    3;  -999;  -999;   0.000;-999;eor
         44;202411131520;    3;  -999;  -999;   0.000;-999;eor
         44;202411131530;    3;  -999;  -999;   0.000;-999;eor
         44;202411131540;    3;  -999;  -999;   0.000;-999;eor
         44;202411131550;    3;  -999;  -999;   0.000;-999;eor
         44;202411131600;    3;  -999;  -999;   0.000;-999;eor
         44;202411131610;    3;  -999;  -999;   0.000;-999;eor
         44;202411131620;    3;  -999;  -999;   0.000;-999;eor
         44;202411131630;    3;  -999;  -999;   0.000;-999;eor
         44;202411131640;    3;  -999;  -999;   0.000;-999;eor
         44;202411131650;    3;  -999;  -999;   0.000;-999;eor
         44;202411131700;    3;  -999;  -999;   0.000;-999;eor
         44;202411131710;    3;  -999;  -999;   0.000;-999;eor
         44;202411131720;    3;  -999;  -999;   0.000;-999;eor
         44;202411131730;    3;  -999;  -999;   0.000;-999;eor
         44;202411131740;    3;  -999;  -999;   0.000;-999;eor
         44;202411131750;    3;  -999;  -999;   0.000;-999;eor
         44;202411131800;    3;  -999;  -999;   0.000;-999;eor
         44;202411131810;    3;  -999;  -999;   0.000;-999;eor
         44;202411131820;    3;  -999;  -999;   0.000;-999;eor
         44;202411131830;    3;  -999;  -999;   0.000;-999;eor
         44;202411131840;    3;  -999;  -999;   0.000;-999;eor
         44;202411131850;    3;  -999;  -999;   0.000;-999;eor
         44;202411131900;    3;  -999;  -999;   0.000;-999;eor
         44;202411131910;    3;  -999;  -999;   0.000;-999;eor
         44;202411131920;    3;  -999;  -999;   0.000;-999;eor
         44;202411131930;    3;  -999;  -999;   0.000;-999;eor
         44;202411131940;    3;  -999;  -999;   0.000;-999;eor
         44;202411131950;    3;  -999;  -999;   0.000;-999;eor
         44;202411132000;    3;  -999;  -999;   0.000;-999;eor
         44;202411132010;    3;  -999;  -999;   0.000;-999;eor
         44;202411132020;    3;  -999;  -999;   0.000;-999;eor
         44;202411132030;    3;  -999;  -999;   0.000;-999;eor
         44;202411132040;    3;  -999;  -999;   0.000;-999;eor
         44;202411132050;    3;  -999;  -999;   0.000;-999;eor
         44;202411132100;    3;  -999;  -999;   0.000;-999;eor
         44;202411132110;    3;  -999;  -999;   0.000;-999;eor
         44;202411132120;    3;  -999;  -999;   0.000;-999;eor
         44;202411132130;    3;  -999;  -999;   0.000;-999;eor
         44;202411132140;    3;  -999;  -999;   0.000;-999;eor
         44;202411132150;    3;  -999;  -999;   0.000;-999;eor
         44;202411132200;    3;  -999;  -999;   0.000;-999;eor
         44;202411132210;    3;  -999;  -999;   0.000;-999;eor
         44;202411132220;    3;  -999;  -999;   0.000;-999;eor
         44;202411132230;    3;  -999;  -999;   0.000;-999;eor
         44;202411132240;    3;  -999;  -999;   0.000;-999;eor
         44;202411132250;    3;  -999;  -999;   0.000;-999;eor
         44;202411132300;    3;  -999;  -999;   0.000;-999;eor
         44;202411132310;    3;  -999;  -999;   0.000;-999;eor
         44;202411132320;    3;  -999;  -999;   0.000;-999;eor
         44;202411132330;    3;  -999;  -999;   0.000;-999;eor
         44;202411132340;    3;  -999;  -999;   0.000;-999;eor
         44;202411132350;    3;  -999;  -999;   0.000;-999;eor
         44;202411140000;    3;  -999;  -999;   0.000;-999;eor
         44;202411140010;    3;  -999;  -999;   0.000;-999;eor
         44;202411140020;    3;  -999;  -999;   0.000;-999;eor
         44;202411140030;    3;  -999;  -999;   0.000;-999;eor
         44;202411140040;    3;  -999;  -999;   0.000;-999;eor
         44;202411140050;    3;  -999;  -999;   0.000;-999;eor
         44;202411140100;    3;  -999;  -999;   0.000;-999;eor
         44;202411140110;    3;  -999;  -999;   0.000;-999;eor
         44;202411140120;    3;  -999;  -999;   0.000;-999;eor
         44;202411140130;    3;  -999;  -999;   0.000;-999;eor
         44;202411140140;    3;  -999;  -999;   0.000;-999;eor
         44;202411140150;    3;  -999;  -999;   0.000;-999;eor
         44;202411140200;    3;  -999;  -999;   0.000;-999;eor
         44;202411140210;    3;  -999;  -999;   0.000;-999;eor
         44;202411140220;    3;  -999;  -999;   0.000;-999;eor
         44;202411140230;    3;  -999;  -999;   0.000;-999;eor
         44;202411140240;    3;  -999;  -999;   0.000;-999;eor
         44;202411140250;    3;  -999;  -999;   0.000;-999;eor
         44;202411140300;    3;  -999;  -999;   0.000;-999;eor
         44;202411140310;    3;  -999;  -999;   0.000;-999;eor
         44;202411140320;    3;  -999;  -999;   0.000;-999;eor
         44;202411140330;    3;  -999;  -999;   0.000;-999;eor
         44;202411140340;    3;  -999;  -999;   0.000;-999;eor
         44;202411140350;    3;  -999;  -999;   0.000;-999;eor
         44;202411140400;    3;  -999;  -999;   0.000;-999;eor
         44;202411140410;    3;  -999;  -999;   0.000;-999;eor
         44;202411140420;    3;  -999;  -999;   0.000;-999;eor
         44;202411140430;    3;  -999;  -999;   0.000;-999;eor
         44;202411140440;    3;  -999;  -999;   0.000;-999;eor
         44;202411140450;    3;  -999;  -999;   0.000;-999;eor
         44;202411140500;    3;  -999;  -999;   0.000;-999;eor
         44;202411140510;    3;  -999;  -999;   0.000;-999;eor
         44;202411140520;    3;  -999;  -999;   0.000;-999;eor
         44;202411140530;    3;  -999;  -999;   0.000;-999;eor
         44;202411140540;    3;  -999;  -999;   0.000;-999;eor
         44;202411140550;    3;  -999;  -999;   0.000;-999;eor
         44;202411140600;    3;  -999;  -999;   0.000;-999;eor
         44;202411140610;    3;  -999;  -999;   0.000;-999;eor
         44;202411140620;    3;  -999;  -999;   0.000;-999;eor
         44;202411140630;    3;  -999;  -999;   0.000;-999;eor
         44;202411140640;    3;  -999;  -999;   0.000;-999;eor
         44;202411140650;    3;  -999;  -999;   0.000;-999;eor
         44;202411140700;    3;  -999;  -999;   0.000;-999;eor
         44;202411140710;    3;  -999;  -999;   0.000;-999;eor
         44;202411140720;    3;  -999;  -999;   0.000;-999;eor
         44;202411140730;    3;  -999;  -999;   0.000;-999;eor
         44;202411140740;    3;  -999;  -999;   0.000;-999;eor
         44;202411140750;    3;  -999;  -999;   0.000;-999;eor
         44;202411140800;    3;  -999;  -999;   0.000;-999;eor
         44;202411140810;    3;  -999;  -999;   0.000;-999;eor
         44;202411140820;    3;  -999;  -999;   0.000;-999;eor
         44;202411140830;    3;  -999;  -999;   0.000;-999;eor
         44;202411140840;    3;  -999;  -999;   0.000;-999;eor
         44;202411140850;    3;  -999;  -999;   0.000;-999;eor
         44;202411140900;    3;  -999;  -999;   0.000;-999;eor
         44;202411140910;    3;  -999;  -999;   0.000;-999;eor
         44;202411140920;    3;  -999;  -999;   0.000;-999;eor
         44;202411140930;    3;  -999;  -999;   0.000;-999;eor
         44;202411140940;    3;  -999;  -999;   0.000;-999;eor
         44;202411140950;    3;  -999;  -999;   0.000;-999;eor
         44;202411141000;    3;  -999;  -999;   0.000;-999;eor
         44;202411141010;    3;  -999;  -999;   0.000;-999;eor
         44;202411141020;    3;  -999;  -999;   0.000;-999;eor
         44;202411141030;    3;  -999;  -999;   0.000;-999;eor
         44;202411141040;    3;  -999;  -999;   0.000;-999;eor
         44;202411141050;    3;  -999;  -999;   0.000;-999;eor
         44;202411141100;    3;  -999;  -999;   0.000;-999;eor
         44;202411141110;    3;  -999;  -999;   0.000;-999;eor
         44;202411141120;    3;  -999;  -999;   0.000;-999;eor
         44;202411141130;    3;  -999;  -999;   0.000;-999;eor
         44;202411141140;    3;  -999;  -999;   0.000;-999;eor
         44;202411141150;    3;  -999;  -999;   0.000;-999;eor
         44;202411141200;    3;  -999;  -999;   0.000;-999;eor
         44;202411141210;    3;  -999;  -999;   0.000;-999;eor
         44;202411141220;    3;  -999;  -999;   0.000;-999;eor
         44;202411141230;    3;  -999;  -999;   0.000;-999;eor
         44;202411141240;    3;  -999;  -999;   0.000;-999;eor
         44;202411141250;    3;  -999;  -999;   0.000;-999;eor
         44;202411141300;    3;  -999;  -999;   0.000;-999;eor
         44;202411141310;    3;  -999;  -999;   0.000;-999;eor
         44;202411141320;    3;  -999;  -999;   0.000;-999;eor
         44;202411141330;    3;  -999;  -999;   0.000;-999;eor
         44;202411141340;    3;  -999;  -999;   0.000;-999;eor
         44;202411141350;    3;  -999;  -999;   0.000;-999;eor
         44;202411141400;    3;  -999;  -999;   0.000;-999;eor
         44;202411141410;    3;  -999;  -999;   0.000;-999;eor
         44;202411141420;    3;  -999;  -999;   0.000;-999;eor
         44;202411141430;    3;  -999;  -999;   0.000;-999;eor
         44;202411141440;    3;  -999;  -999;   0.000;-999;eor
         44;202411141450;    3;  -999;  -999;   0.000;-999;eor
         44;202411141500;    3;  -999;  -999;   0.000;-999;eor
         44;202411141510;    3;  -999;  -999;   0.000;-999;eor
         44;202411141520;    3;  -999;  -999;   0.000;-999;eor
         44;202411141530;    3;  -999;  -999;   0.000;-999;eor
         44;202411141540;    3;  -999;  -999;   0.000;-999;eor
         44;202411141550;    3;  -999;  -999;   0.000;-999;eor
         44;202411141600;    3;  -999;  -999;   0.000;-999;eor
         44;202411141610;    3;  -999;  -999;   0.000;-999;eor
         44;202411141620;    3;  -999;  -999;   0.000;-999;eor
         44;202411141630;    3;  -999;  -999;   0.000;-999;eor
         44;202411141640;    3;  -999;  -999;   0.000;-999;eor
         44;202411141650;    3;  -999;  -999;   0.000;-999;eor
         44;202411141700;    3;  -999;  -999;   0.000;-999;eor
         44;202411141710;    3;  -999;  -999;   0.000;-999;eor
         44;202411141720;    3;  -999;  -999;   0.000;-999;eor
         44;202411141730;    3;  -999;  -999;   0.000;-999;eor
         44;202411141740;    3;  -999;  -999;   0.000;-999;eor
         44;202411141750;    3;  -999;  -999;   0.000;-999;eor
         44;202411141800;    3;  -999;  -999;   0.000;-999;eor
         44;202411141810;    3;  -999;  -999;   0.000;-999;eor
         44;202411141820;    3;  -999;  -999;   0.000;-999;eor
         44;202411141830;    3;  -999;  -999;   0.000;-999;eor
         44;202411141840;    3;  -999;  -999;   0.000;-999;eor
         44;202411141850;    3;  -999;  -999;   0.000;-999;eor
         44;202411141900;    3;  -999;  -999;   0.000;-999;eor
         44;202411141910;    3;  -999;  -999;   0.000;-999;eor
         44;202411141920;    3;  -999;  -999;   0.000;-999;eor
         44;202411141930;    3;  -999;  -999;   0.000;-999;eor
         44;202411141940;    3;  -999;  -999;   0.000;-999;eor
         44;202411141950;    3;  -999;  -999;   0.000;-999;eor
         44;202411142000;    3;  -999;  -999;   0.000;-999;eor
         44;202411142010;    3;  -999;  -999;   0.000;-999;eor
         44;202411142020;    3;  -999;  -999;   0.000;-999;eor
         44;202411142030;    3;  -999;  -999;   0.000;-999;eor
         44;202411142040;    3;  -999;  -999;   0.000;-999;eor
         44;202411142050;    3;  -999;  -999;   0.000;-999;eor
         44;202411142100;    3;  -999;  -999;   0.000;-999;eor
         44;202411142110;    3;  -999;  -999;   0.000;-999;eor
         44;202411142120;    3;  -999;  -999;   0.000;-999;eor
         44;202411142130;    3;  -999;  -999;   0.000;-999;eor
         44;202411142140;    3;  -999;  -999;   0.000;-999;eor
         44;202411142150;    3;  -999;  -999;   0.000;-999;eor
         44;202411142200;    3;  -999;  -999;   0.000;-999;eor
         44;202411142210;    3;  -999;  -999;   0.000;-999;eor
         44;202411142220;    3;  -999;  -999;   0.000;-999;eor
         44;202411142230;    3;  -999;  -999;   0.000;-999;eor
         44;202411142240;    3;  -999;  -999;   0.000;-999;eor
         44;202411142250;    3;  -999;  -999;   0.000;-999;eor
         44;202411142300;    3;  -999;  -999;   0.000;-999;eor
         44;202411142310;    3;  -999;  -999;   0.000;-999;eor
         44;202411142320;    3;  -999;  -999;   0.000;-999;eor
         44;202411142330;    3;  -999;  -999;   0.000;-999;eor
         44;202411142340;    3;  -999;  -999;   0.000;-999;eor
         44;202411142350;    3;  -999;  -999;   0.000;-999;eor
         44;202411150000;    3;  -999;  -999;   0.000;-999;eor
         44;202411150010;    3;  -999;  -999;   0.000;-999;eor
         44;202411150020;    3;  -999;  -999;   0.000;-999;eor
         44;202411150030;    3;  -999;  -999;   0.000;-999;eor
         44;202411150040;    3;  -999;  -999;   0.000;-999;eor
         44;202411150050;    3;  -999;  -999;   0.000;-999;eor
         44;202411150100;    3;  -999;  -999;   0.000;-999;eor
         44;202411150110;    3;  -999;  -999;   0.000;-999;eor
         44;202411150120;    3;  -999;  -999;   0.000;-999;eor
         44;202411150130;    3;  -999;  -999;   0.000;-999;eor
         44;202411150140;    3;  -999;  -999;   0.000;-999;eor
         44;202411150150;    3;  -999;  -999;   0.000;-999;eor
         44;202411150200;    3;  -999;  -999;   0.000;-999;eor
         44;202411150210;    3;  -999;  -999;   0.000;-999;eor
         44;202411150220;    3;  -999;  -999;   0.000;-999;eor
         44;202411150230;    3;  -999;  -999;   0.000;-999;eor
         44;202411150240;    3;  -999;  -999;   0.000;-999;eor
         44;202411150250;    3;  -999;  -999;   0.000;-999;eor
         44;202411150300;    3;  -999;  -999;   0.000;-999;eor
         44;202411150310;    3;  -999;  -999;   0.000;-999;eor
         44;202411150320;    3;  -999;  -999;   0.000;-999;eor
         44;202411150330;    3;  -999;  -999;   0.000;-999;eor
         44;202411150340;    3;  -999;  -999;   0.000;-999;eor
         44;202411150350;    3;  -999;  -999;   0.000;-999;eor
         44;202411150400;    3;  -999;  -999;   0.000;-999;eor
         44;202411150410;    3;  -999;  -999;   0.000;-999;eor
         44;202411150420;    3;  -999;  -999;   0.000;-999;eor
         44;202411150430;    3;  -999;  -999;   0.000;-999;eor
         44;202411150440;    3;  -999;  -999;   0.000;-999;eor
         44;202411150450;    3;  -999;  -999;   0.000;-999;eor
         44;202411150500;    3;  -999;  -999;   0.000;-999;eor
         44;202411150510;    3;  -999;  -999;   0.000;-999;eor
         44;202411150520;    3;  -999;  -999;   0.000;-999;eor
         44;202411150530;    3;  -999;  -999;   0.000;-999;eor
         44;202411150540;    3;  -999;  -999;   0.000;-999;eor
         44;202411150550;    3;  -999;  -999;   0.000;-999;eor
         44;202411150600;    3;  -999;  -999;   0.000;-999;eor
         44;202411150610;    3;  -999;  -999;   0.000;-999;eor
         44;202411150620;    3;  -999;  -999;   0.000;-999;eor
         44;202411150630;    3;  -999;  -999;   0.000;-999;eor
         44;202411150640;    3;  -999;  -999;   0.000;-999;eor
         44;202411150650;    3;  -999;  -999;   0.000;-999;eor
         44;202411150700;    3;  -999;  -999;   0.000;-999;eor
         44;202411150710;    3;  -999;  -999;   0.000;-999;eor
         44;202411150720;    3;  -999;  -999;   0.000;-999;eor
         44;202411150730;    3;  -999;  -999;   0.000;-999;eor
         44;202411150740;    3;  -999;  -999;   0.000;-999;eor
         44;202411150750;    3;  -999;  -999;   0.000;-999;eor
         44;202411150800;    3;  -999;  -999;   0.000;-999;eor
         44;202411150810;    3;  -999;  -999;   0.000;-999;eor
         44;202411150820;    3;  -999;  -999;   0.000;-999;eor
         44;202411150830;    3;  -999;  -999;   0.000;-999;eor
         44;202411150840;    3;  -999;  -999;   0.000;-999;eor
         44;202411150850;    3;  -999;  -999;   0.000;-999;eor
         44;202411150900;    3;  -999;  -999;   0.000;-999;eor
         44;202411150910;    3;  -999;  -999;   0.000;-999;eor
         44;202411150920;    3;  -999;  -999;   0.000;-999;eor
         44;202411150930;    3;  -999;  -999;   0.000;-999;eor
         44;202411150940;    3;  -999;  -999;   0.000;-999;eor
         44;202411150950;    3;  -999;  -999;   0.000;-999;eor
         44;202411151000;    3;  -999;  -999;   0.000;-999;eor
         44;202411151010;    3;  -999;  -999;   0.000;-999;eor
         44;202411151020;    3;  -999;  -999;   0.000;-999;eor
         44;202411151030;    3;  -999;  -999;   0.000;-999;eor
         44;202411151040;    3;  -999;  -999;   0.000;-999;eor
         44;202411151050;    3;  -999;  -999;   0.000;-999;eor
         44;202411151100;    3;  -999;  -999;   0.000;-999;eor
         44;202411151110;    3;  -999;  -999;   0.000;-999;eor
         44;202411151120;    3;  -999;  -999;   0.000;-999;eor
         44;202411151130;    3;  -999;  -999;   0.000;-999;eor
         44;202411151140;    3;  -999;  -999;   0.000;-999;eor
         44;202411151150;    3;  -999;  -999;   0.000;-999;eor
         44;202411151200;    3;  -999;  -999;   0.000;-999;eor
         44;202411151210;    3;  -999;  -999;   0.000;-999;eor
         44;202411151220;    3;  -999;  -999;   0.000;-999;eor
         44;202411151230;    3;  -999;  -999;   0.000;-999;eor
         44;202411151240;    3;  -999;  -999;   0.000;-999;eor
         44;202411151250;    3;  -999;  -999;   0.000;-999;eor
         44;202411151300;    3;  -999;  -999;   0.000;-999;eor
         44;202411151310;    3;  -999;  -999;   0.000;-999;eor
         44;202411151320;    3;  -999;  -999;   0.000;-999;eor
         44;202411151330;    3;  -999;  -999;   0.000;-999;eor
         44;202411151340;    3;  -999;  -999;   0.000;-999;eor
         44;202411151350;    3;  -999;  -999;   0.000;-999;eor
         44;202411151400;    3;  -999;  -999;   0.000;-999;eor
         44;202411151410;    3;  -999;  -999;   0.000;-999;eor
         44;202411151420;    3;  -999;  -999;   0.000;-999;eor
         44;202411151430;    3;  -999;  -999;   0.000;-999;eor
         44;202411151440;    3;  -999;  -999;   0.000;-999;eor
         44;202411151450;    3;  -999;  -999;   0.000;-999;eor
         44;202411151500;    3;  -999;  -999;   0.000;-999;eor
         44;202411151510;    3;  -999;  -999;   0.000;-999;eor
         44;202411151520;    3;  -999;  -999;   0.000;-999;eor
         44;202411151530;    3;  -999;  -999;   0.000;-999;eor
         44;202411151540;    3;  -999;  -999;   0.000;-999;eor
         44;202411151550;    3;  -999;  -999;   0.000;-999;eor
         44;202411151600;    3;  -999;  -999;   0.000;-999;eor
         44;202411151610;    3;  -999;  -999;   0.000;-999;eor
         44;202411151620;    3;  -999;  -999;   0.000;-999;eor
         44;202411151630;    3;  -999;  -999;   0.000;-999;eor
         44;202411151640;    3;  -999;  -999;   0.000;-999;eor
         44;202411151650;    3;  -999;  -999;   0.000;-999;eor
         44;202411151700;    3;  -999;  -999;   0.000;-999;eor
         44;202411151710;    3;  -999;  -999;   0.000;-999;eor
         44;202411151720;    3;  -999;  -999;   0.000;-999;eor
         44;202411151730;    3;  -999;  -999;   0.000;-999;eor
         44;202411151740;    3;  -999;  -999;   0.000;-999;eor
         44;202411151750;    3;  -999;  -999;   0.000;-999;eor
         44;202411151800;    3;  -999;  -999;   0.000;-999;eor
         44;202411151810;    3;  -999;  -999;   0.000;-999;eor
         44;202411151820;    3;  -999;  -999;   0.000;-999;eor
         44;202411151830;    3;  -999;  -999;   0.000;-999;eor
         44;202411151840;    3;  -999;  -999;   0.000;-999;eor
         44;202411151850;    3;  -999;  -999;   0.000;-999;eor
         44;202411151900;    3;  -999;  -999;   0.000;-999;eor
         44;202411151910;    3;  -999;  -999;   0.000;-999;eor
         44;202411151920;    3;  -999;  -999;   0.000;-999;eor
         44;202411151930;    3;  -999;  -999;   0.000;-999;eor
         44;202411151940;    3;  -999;  -999;   0.000;-999;eor
         44;202411151950;    3;  -999;  -999;   0.000;-999;eor
         44;202411152000;    3;  -999;  -999;   0.000;-999;eor
         44;202411152010;    3;  -999;  -999;   0.000;-999;eor
         44;202411152020;    3;  -999;  -999;   0.000;-999;eor
         44;202411152030;    3;  -999;  -999;   0.000;-999;eor
         44;202411152040;    3;  -999;  -999;   0.000;-999;eor
         44;202411152050;    3;  -999;  -999;   0.000;-999;eor
         44;202411152100;    3;  -999;  -999;   0.000;-999;eor
         44;202411152110;    3;  -999;  -999;   0.000;-999;eor
         44;202411152120;    3;  -999;  -999;   0.000;-999;eor
         44;202411152130;    3;  -999;  -999;   0.000;-999;eor
         44;202411152140;    3;  -999;  -999;   0.000;-999;eor
         44;202411152150;    3;  -999;  -999;   0.000;-999;eor
         44;202411152200;    3;  -999;  -999;   0.000;-999;eor
         44;202411152210;    3;  -999;  -999;   0.000;-999;eor
         44;202411152220;    3;  -999;  -999;   0.000;-999;eor
         44;202411152230;    3;  -999;  -999;   0.000;-999;eor
         44;202411152240;    3;  -999;  -999;   0.000;-999;eor
         44;202411152250;    3;  -999;  -999;   0.000;-999;eor
         44;202411152300;    3;  -999;  -999;   0.000;-999;eor
         44;202411152310;    3;  -999;  -999;   0.000;-999;eor
         44;202411152320;    3;  -999;  -999;   0.000;-999;eor
         44;202411152330;    3;  -999;  -999;   0.000;-999;eor
         44;202411152340;    3;  -999;  -999;   0.000;-999;eor
         44;202411152350;    3;  -999;  -999;   0.000;-999;eor
         44;202411160000;    3;  -999;  -999;   0.000;-999;eor
         44;202411160010;    3;  -999;  -999;   0.000;-999;eor
         44;202411160020;    3;  -999;  -999;   0.000;-999;eor
         44;202411160030;    3;  -999;  -999;   0.000;-999;eor
         44;202411160040;    3;  -999;  -999;   0.000;-999;eor
         44;202411160050;    3;  -999;  -999;   0.000;-999;eor
         44;202411160100;    3;  -999;  -999;   0.000;-999;eor
         44;202411160110;    3;  -999;  -999;   0.000;-999;eor
         44;202411160120;    3;  -999;  -999;   0.000;-999;eor
